movieId,genres,
9014,14,
9015, A (1999),
9015, A (1999),
9016,11,
9017,7,
9018,16,
9018,14,
9019,16,
25735, The (1915),
25736,7,
25736,11,
25736,13,
25737, The (Golem,
25737, The (Golem,
25738, The (1920),
25738, The (1920),
25739, The (1921),
25741, The (Körkarlen) (1921),
25742,5,
25743, The (1921),
25743, The (1921),
25743, The (1921),
25744,16,
25744,11,
25745, The (1922),
25746, The (1923),
25746, The (1923),
25747,1,
25747,4,
25747,6,
25748,7,
25748,10,
25749, The (1924),
25750,4,
25750,5,
25750,6,
25751, The (1925),
25751, The (1925),
25751, The (1925),
25752, The (1925),
25753,7,
25755, The (1925),
25755, The (1925),
25757, The (1927),
25757, The (1927),
25757, The (1927),
25759,7,
25759,14,
25760,7,
25760,6,
25762, The (a.k.a. Alonzo the Armless) (1927),
25762, The (a.k.a. Alonzo the Armless) (1927),
25762, The (a.k.a. Alonzo the Armless) (1927),
25763, Die) (1929),
25764, The (1928),
25764, The (1928),
25764, The (1928),
25765, The (chute de la maison Usher,
25765, The (chute de la maison Usher,
25766, The (1928),
25767, The (1928),
25767, The (1928),
25768,7,
25769, Jr. (1928),
25769, Jr. (1928),
25770,7,
25770,15,
25771, An (Chien andalou,
25773,9,
25773,7,
25774, The (Âge d'Or,
25774, The (Âge d'Or,
25774, The (Âge d'Or,
25775, The (1931),
25777,4,
25778,9,
25778,7,
25778,12,
25778,10,
25782,4,
25783,11,
25783,10,
25785, tierra sin pan,
25785, tierra sin pan,
25786, The (1932),
25786, The (1932),
25786, The (1932),
25787,7,
25788,9,
25788,7,
25789,1,
25789,7,
25789,6,
25792, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932),
25792, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932),
25793,5,
25793,11,
25794,7,
25795,4,
25795,7,
25795,6,
25796, The (1933),
25796, The (1933),
25797,15,
25798,1,
25798,11,
25798,6,
25798,13,
25800,4,
25801,4,
25801,6,
25802, The (1933),
25802, The (1933),
25802, The (1933),
25803, The (1933),
25804,1,
25804,7,
25804,6,
25805, L' (1934),
25805, L' (1934),
25805, L' (1934),
25806, The (a.k.a. Forbidden Alliance) (1934),
25806, The (a.k.a. Forbidden Alliance) (1934),
25807, The (1934),
25807, The (1934),
25807, The (1934),
25807, The (1934),
25808,7,
25808,6,
25809, The (1934),
25809, The (1934),
25810, The (1934),
25810, The (1934),
25810, The (1934),
25811, The (1934),
25811, The (1934),
25811, The (1934),
25812, The (1934),
25812, The (1934),
25814,7,
25816,4,
25817,7,
25817,6,
25818, The (1935),
25818, The (1935),
25819,11,
25819,12,
25820, The (1935),
25822,7,
25822,5,
25822,11,
25822,13,
25824, The (Le crime de Monsieur Lange) (1936),
25824, The (Le crime de Monsieur Lange) (1936),
25824, The (Le crime de Monsieur Lange) (1936),
25825,7,
25825,19,
25826,4,
25826,6,
25827,4,
25827,6,
25828, The (1936),
25828, The (1936),
25828, The (1936),
25829,11,
25829,14,
25830,4,
25830,7,
25830,15,
25830,6,
25831,7,
25831,6,
25832,4,
25832,7,
25832,6,
25833,7,
25833,6,
25834,1,
25834,7,
25835,9,
25835,7,
25835,19,
25837,4,
25837,6,
25839,4,
25839,7,
25839,6,
25840, The (1937),
25840, The (1937),
25840, The (1937),
25841,7,
25842,4,
25842,5,
25842,6,
25843, The (1938),
25843, The (1938),
25843, The (1938),
25846, The (1938),
25846, The (1938),
25850,4,
25850,7,
25850,6,
25851, The (1938),
25851, The (1938),
25851, The (1938),
25852,12,
25852,10,
25854,7,
25854,6,
25855, The (1939),
25855, The (1939),
25855, The (1939),
25856,7,
25856,6,
25858, The (Zangiku monogatari) (1939),
25859,7,
25860,1,
25860,7,
25860,6,
25861,4,
25861,9,
25861,7,
25861,6,
25864, the Man (1940),
25865, The (1940),
25865, The (1940),
25866, The (1940),
25866, The (1940),
25866, The (1940),
25868,4,
25868,6,
25869, The (Genroku Chûshingura) (1941),
25870,4,
25870,5,
25870,6,
25871,4,
25871,15,
25872,4,
25872,15,
25872,6,
25874,4,
25874,15,
25875,4,
25878,8,
25878,1,
25878,6,
25878,14,
25879,8,
25879,4,
25879,7,
25879,10,
25879,14,
25881,4,
25881,7,
25881,6,
25882, The (1943),
25884,4,
25884,6,
25884,10,
25886,7,
25886,6,
25887,4,
25887,7,
25888,8,
25888,14,
25890, A (1943),
25890, A (1943),
25890, A (1943),
25890, A (1943),
25891,4,
25891,5,
25891,6,
25892, The (1944),
25892, The (1944),
25893, The (1944),
25893, The (1944),
25894,4,
25894,6,
25897,4,
25897,7,
25897,15,
25898,7,
25899,4,
25899,15,
25900, The (1944),
25901, The) (1944),
25901, The) (1944),
25902,7,
25903, The (1944),
25903, The (1944),
25903, The (1944),
25903, The (1944),
25904,7,
25904,19,
25904,10,
25905, The (1944),
25905, The (1944),
25906,7,
25906,6,
25907,7,
25907,6,
25908,1,
25908,7,
25908,14,
25910, The (1944),
25910, The (1944),
25910, The (1944),
25911, The (1944),
25911, The (1944),
25911, The (1944),
25912, The (1945),
25912, The (1945),
25913,11,
25913,10,
25914, Part One (Ivan Groznyy I) (1944),
25915, The (1945),
25916,7,
25916,14,
25918, A (1945),
25919, The (1946),
25920, The (1946),
25920, The (1946),
25920, The (1946),
25920, The (1946),
25920, The (1946),
25921, The (1946),
25921, The (1946),
25922,7,
25922,19,
25922,10,
25923,7,
25924,7,
25924,6,
25926,7,
25927, The (1946),
25927, The (1946),
25927, The (1946),
25928,7,
25929,7,
25929,19,
25930,9,
25930,7,
25930,19,
25930,10,
25931,1,
25931,4,
25931,15,
25931,6,
25932, The (1947),
25932, The (1947),
25932, The (1947),
25932, The (1947),
25934,7,
25934,18,
25935,7,
25935,6,
25936, The (1948) ,
25937,15,
25937,6,
25938,18,
25940, The (1947),
25940, The (1947),
25940, The (1947),
25941,7,
25941,6,
25942,7,
25943, The (1948),
25943, The (1948),
25943, The (1948),
25943, The (1948),
25944, The (1948),
25944, The (1948),
25944, The (1948),
25944, The (1948),
25945,9,
25945,19,
25945,6,
25946, The (1948),
25946, The (1948),
25946, The (1948),
25946, The (1948),
25947,4,
25948,9,
25948,18,
25950, The (1949),
25950, The (1949),
25951,15,
25952, A (1949),
25952, A (1949),
25954,7,
25954,5,
25954,6,
25956, The (1949),
25956, The (1949),
25957, The (1949),
25957, The (1949),
25959,4,
25959,15,
25959,6,
25959,18,
25960, Les) (Strange Ones,
25961, The (1950),
25961, The (1950),
25962,8,
25962,1,
25962,6,
25963, The (Olvidados,
25963, The (Olvidados,
25964,7,
25965,4,
25965,15,
25965,6,
25966, The (Europa '51) (1952),
25970,9,
25970,7,
25971,7,
25971,6,
25972,7,
25972,19,
25974, The (1952),
25975, The (Saikaku ichidai onna) (1952),
25976,8,
25976,4,
25976,6,
25976,18,
25977,4,
25977,11,
25977,13,
25979,8,
25979,1,
25979,9,
25979,18,
25980,7,
25980,6,
25981,7,
25984, The (1953),
25986, The (1954),
25987, The (Chikamatsu monogatari) (1954),
25989,4,
25989,7,
25989,15,
25989,6,
25990,4,
25990,6,
25991, Long Trailer,
25991, Long Trailer,
25993,7,
25993,6,
25994,7,
25995,8,
25995,1,
25995,7,
25996, A (1954),
25996, A (1954),
25998,7,
25998,6,
25999,7,
26000, The (1955),
26001,4,
26001,7,
26001,15,
26002,9,
26002,7,
26002,12,
26002,10,
26003,9,
26003,16,
26003,14,
26005,8,
26005,1,
26005,7,
26006, The (1955),
26006, The (1955),
26007, The (Tuntematon sotilas) (1955),
26007, The (Tuntematon sotilas) (1955),
26008,15,
26009, The (Biruma no tategoto) (1956),
26009, The (Biruma no tategoto) (1956),
26010,15,
26010,6,
26012,8,
26012,1,
26012,7,
26013,1,
26016,4,
26018,9,
26018,19,
26018,12,
26018,10,
26019,11,
26019,13,
26019,10,
26021,9,
26021,7,
26021,15,
26021,6,
26022,7,
26025, The (1957),
26025, The (1957),
26026, The (1957),
26026, The (1957),
26027,7,
26027,10,
26028,7,
26028,14,
26030,9,
26030,7,
26030,11,
26030,10,
26033,4,
26033,7,
26034, The (1958),
26035,8,
26035,9,
26038,4,
26038,6,
26042,7,
26042,14,
26043, The (1958),
26043, The (1958),
26044,9,
26044,7,
26046,4,
26046,6,
26047,11,
26047,13,
26048, The (Ningen no joken II) (1959),
26048, The (Ningen no joken II) (1959),
26049,7,
26049,14,
26050,1,
26050,7,
26050,14,
26051, The (1959),
26052,9,
26052,7,
26055,7,
26056, The (1959),
26058, The (1960),
26058, The (1960),
26059,7,
26062, The (1960),
26062, The (1960),
26063,7,
26064, The (Warui yatsu hodo yoku nemuru) (1960),
26064, The (Warui yatsu hodo yoku nemuru) (1960),
26066,4,
26066,6,
26067, The (1961),
26068, The (1962),
26070, The (1962),
26072,4,
26072,9,
26072,7,
26072,12,
26073, The (Ningen no joken III) (1961),
26073, The (Ningen no joken III) (1961),
26074,7,
26074,6,
26076,11,
26076,12,
26076,10,
26078,7,
26079,7,
26080,5,
26080,11,
26080,6,
26080,10,
26082,7,
26083, The (1962),
26084, The (1962),
26084, The (1962),
26084, The (1962),
26084, The (1962),
26085,1,
26085,7,
26085,6,
26088, The (Le quattro giornate di Napoli) (1962),
26088, The (Le quattro giornate di Napoli) (1962),
26090, The (Il Sorpasso) (1962),
26090, The (Il Sorpasso) (1962),
26093, The (1962),
26093, The (1962),
26093, The (1962),
26093, The (1962),
26093, The (1962),
26093, The (1962),
26093, The (1962),
26093, The (1962),
26094, L' (Eclipse) (1962),
26095, The (Carabiniers,
26095, The (Carabiniers,
26095, The (Carabiniers,
26096, The (1963),
26098, The (1964),
26098, The (1964),
26099, The (1963),
26100,4,
26100,7,
26100,6,
26101,4,
26101,18,
26104,4,
26104,9,
26104,7,
26104,12,
26104,10,
26106, A (1963),
26107, The (1963),
26107, The (1963),
26107, The (1963),
26108,4,
26108,6,
26109,8,
26109,4,
26109,9,
26110,10,
26110,14,
26111,7,
26112,7,
26112,14,
26113, The (1964),
26113, The (1964),
26116, Sweet Charlotte (1964),
26116, Sweet Charlotte (1964),
26117, The (1964),
26117, The (1964),
26117, The (1964),
26117, The (1964),
26117, The (1964),
26119, The (1964),
26122,7,
26122,11,
26122,14,
26123,4,
26123,9,
26123,15,
26124,13,
26125, The Maddest Story Ever Told (Spider Baby) (1968),
26125, The Maddest Story Ever Told (Spider Baby) (1968),
26127, The (1964),
26128,4,
26128,15,
26128,6,
26130,4,
26130,7,
26130,6,
26131, The (La battaglia di Algeri) (1966),
26131, The (La battaglia di Algeri) (1966),
26133, A (1965),
26133, A (1965),
26133, A (1965),
26134,11,
26134,12,
26136, The (1965),
26136, The (1965),
26137, The (1965) ,
26137, The (1965) ,
26137, The (1965) ,
26138, The (1965),
26138, The (1965),
26139,7,
26139,14,
26140,11,
26141, The (1965),
26142,1,
26142,14,
26142,18,
26144,8,
26144,1,
26144,14,
26146,18,
26147, A (1965),
26147, A (1965),
26147, A (1965),
26148, The (1964),
26148, The (1964),
26148, The (1964),
26150,7,
26150,14,
26151,9,
26151,7,
26152,8,
26152,1,
26152,4,
26153,7,
26155,8,
26155,1,
26155,7,
26155,14,
26156,8,
26156,1,
26157,11,
26158,4,
26158,7,
26158,14,
26159,8,
26159,9,
26159,7,
26160,8,
26160,1,
26160,2,
26160,3,
26160,4,
26162,13,
26163,16,
26163,15,
26164,1,
26164,5,
26167,9,
26167,7,
26169,8,
26169,9,
26169,7,
26170, The (La mariée était en noir) (1968),
26170, The (La mariée était en noir) (1968),
26171,4,
26172,8,
26172,9,
26172,7,
26172,10,
26174,18,
26175, The (1967),
26175, The (1967),
26176,16,
26176,7,
26177,9,
26177,7,
26177,10,
26178,4,
26178,7,
26178,6,
26180,7,
26181, The (1967),
26181, The (1967),
26183,8,
26183,1,
26183,2,
26183,3,
26183,4,
26184, The (Brilliantovaya ruka) (1968),
26184, The (Brilliantovaya ruka) (1968),
26184, The (Brilliantovaya ruka) (1968),
26184, The (Brilliantovaya ruka) (1968),
26184, The (Brilliantovaya ruka) (1968),
26185,11,
26185,6,
26185,10,
26187,4,
26187,5,
26187,15,
26188, The (1968),
26189, Alice B. Toklas! (1968),
26191,7,
26194, The (1968),
26195,16,
26195,15,
26197,7,
26197,6,
26197,14,
26198, Mine and Ours (1968),
26198, Mine and Ours (1968),
26199,4,
26199,7,
26202,7,
26202,6,
26203,13,
26203,10,
26204,8,
26204,18,
26205, Mr. Chips (1969),
26205, Mr. Chips (1969),
26205, Mr. Chips (1969),
26206,5,
26206,12,
26206,13,
26206,10,
26207,7,
26208,4,
26208,7,
26208,6,
26209, The (1969),
26210,9,
26210,7,
26210,12,
26211,9,
26211,7,
26211,6,
26213, The (1969),
26213, The (1969),
26214,11,
26215, The (Zert) (1969),
26216,8,
26216,7,
26219,4,
26220, The) (Città violenta) (1970),
26220, The) (Città violenta) (1970),
26220, The) (Città violenta) (1970),
26221,4,
26221,18,
26222,7,
26222,5,
26223,8,
26223,5,
26223,13,
26225, Le) (1970),
26225, Le) (1970),
26226, Mom! (1970),
26227,7,
26227,11,
26227,6,
26228, A (Kärlekshistoria,
26228, A (Kärlekshistoria,
26229, The (1970),
26229, The (1970),
26230,4,
26230,15,
26230,6,
26231,9,
26231,7,
26231,10,
26232,4,
26235,7,
26235,14,
26236, The (Beloe solntse pustyni) (1970),
26236, The (Beloe solntse pustyni) (1970),
26236, The (Beloe solntse pustyni) (1970),
26236, The (Beloe solntse pustyni) (1970),
26236, The (Beloe solntse pustyni) (1970),
26236, The (Beloe solntse pustyni) (1970),
26237,7,
26237,6,
26240, The (1971),
26240, The (1971),
26240, The (1971),
26241,7,
26242,8,
26242,12,
26242,10,
26243,4,
26243,18,
26245, The (1970),
26245, The (1970),
26246,7,
26246,14,
26247,18,
26248,11,
26248,12,
26249,4,
26249,18,
26251,7,
26252, A (1971),
26252, A (1971),
26253,7,
26253,14,
26254,8,
26254,7,
26254,14,
26256,4,
26256,6,
26256,18,
26257,9,
26257,7,
26257,10,
26258, El (1970),
26258, El (1970),
26259, The (Utvandrarna) (1971),
26263,11,
26263,13,
26264,7,
26264,13,
26265,1,
26265,4,
26265,11,
26265,6,
26266,11,
26266,10,
26267,4,
26268,4,
26268,12,
26269,8,
26269,9,
26270,8,
26270,1,
26271,7,
26271,15,
26274,7,
26277,4,
26277,9,
26277,10,
26280,4,
26282, the (Les Aventures de Rabbi Jacob) (1973),
26283,9,
26283,7,
26283,10,
26285,4,
26285,13,
26285,10,
26287, A (1973),
26288,11,
26289,8,
26289,7,
26289,10,
26290,9,
26290,7,
26291, The (1973),
26294,4,
26294,18,
26295,11,
26295,12,
26295,13,
26297,11,
26299,11,
26299,13,
26299,10,
26301,7,
26302,7,
26303,11,
26303,10,
26304, The (1973),
26304, The (1973),
26304, The (1973),
26306,4,
26306,11,
26306,12,
26307,8,
26307,7,
26307,6,
26308,7,
26308,6,
26309,8,
26309,9,
26309,7,
26309,10,
26312,7,
26313,4,
26313,7,
26314, The (1974),
26314, The (1974),
26314, The (1974),
26315,7,
26316,11,
26317,7,
26317,6,
26318, The (Fantôme de la liberté,
26318, The (Fantôme de la liberté,
26320,7,
26320,11,
26320,13,
26321,16,
26321,14,
26322,8,
26322,9,
26322,7,
26323, The (1974),
26324,4,
26324,7,
26325,16,
26325,14,
26326, The (Montaña sagrada,
26327, The (1974),
26327, The (1974),
26327, The (1974),
26333, The (1974),
26333, The (1974),
26334,9,
26334,7,
26334,6,
26336, The (1975),
26336, The (1975),
26336, The (1975),
26338,4,
26338,6,
26339,8,
26339,4,
26339,9,
26339,12,
26339,10,
26340, The (Les douze travaux d'Astérix) (1976),
26340, The (Les douze travaux d'Astérix) (1976),
26340, The (Les douze travaux d'Astérix) (1976),
26340, The (Les douze travaux d'Astérix) (1976),
26340, The (Les douze travaux d'Astérix) (1976),
26340, The (Les douze travaux d'Astérix) (1976),
26341,7,
26342, My Lovely (1975),
26342, My Lovely (1975),
26342, My Lovely (1975),
26343, The (1975),
26343, The (1975),
26343, The (1975),
26344,8,
26344,9,
26344,7,
26344,10,
26345, The (1975),
26345, The (1975),
26346, The (Histoire d'Adèle H.,
26347, or Enjoy Your Bath! (Ironiya sudby,
26347, or Enjoy Your Bath! (Ironiya sudby,
26347, or Enjoy Your Bath! (Ironiya sudby,
26349,9,
26349,10,
26350, The (Professione: reporter) (1975),
26353, The (Shao Lin men) (1976),
26354,8,
26354,7,
26356,4,
26356,10,
26359,7,
26359,14,
26360, L') (1976),
26360, L') (1976),
26361,7,
26362,7,
26362,6,
26362,14,
26364,4,
26364,6,
26364,18,
26365,13,
26365,10,
26366,16,
26368, The (Marquise von O...,
26369,7,
26369,6,
26370, The (a.k.a. Mohammad: Messenger of God) (1976),
26370, The (a.k.a. Mohammad: Messenger of God) (1976),
26370, The (a.k.a. Mohammad: Messenger of God) (1976),
26371,7,
26371,18,
26372, A (Raba lyubvi) (1976),
26372, A (Raba lyubvi) (1976),
26375,8,
26375,4,
26375,9,
26377,4,
26378,11,
26378,12,
26378,10,
26379,7,
26380,15,
26383,11,
26383,13,
26383,10,
26386,4,
26386,10,
26387, The (Homme qui aimait les femmes,
26387, The (Homme qui aimait les femmes,
26387, The (Homme qui aimait les femmes,
26388, The (1978),
26388, The (1978),
26388, The (1978),
26389, El) (1978),
26391, New York (1977),
26391, New York (1977),
26391, New York (1977),
26392,7,
26393,8,
26393,10,
26394, The (1977),
26394, The (1977),
26395, The (1978),
26397,8,
26397,7,
26397,12,
26397,10,
26398,7,
26398,13,
26398,10,
26399,8,
26400,16,
26401,8,
26401,7,
26402,4,
26404,7,
26409, The (1979),
26409, The (1979),
26410, The (Raisins de la mort,
26411, The (Picassos äventyr) (1978),
26413,8,
26413,4,
26414, A (1978),
26414, A (1978),
26416,16,
26417,4,
26418,4,
26418,9,
26422,4,
26422,7,
26422,15,
26424,10,
26425, The (1979),
26425, The (1979),
26429,4,
26429,11,
26429,6,
26430, La (1979),
26431,7,
26432,12,
26432,13,
26433,4,
26433,7,
26433,15,
26435,4,
26435,6,
26438,8,
26438,9,
26438,7,
26446,16,
26448,2,
26448,3,
26450,8,
26450,1,
26450,7,
26459, The (1982),
26459, The (1982),
26459, The (1982),
26462,9,
26462,7,
26462,10,
26463,2,
26463,7,
26463,14,
26464,8,
26464,9,
26464,7,
26465,8,
26465,4,
26467, The (1983),
26467, The (1983),
26468,4,
26470,4,
26471,4,
26471,16,
26472, El (1984),
26472, El (1984),
26475,7,
26475,6,
26476,7,
26476,14,
26479, The (1983),
26479, The (1983),
26479, The (1983),
26479, The (1983),
26481,9,
26481,7,
26481,6,
26483,2,
26483,5,
26483,15,
26483,13,
26484,7,
26485,7,
26486, The (Sasame-yuki) (1983),
26486, The (Sasame-yuki) (1983),
26487,7,
26488, The (1983),
26488, The (1983),
26488, The (1983),
26488, The (1983),
26490,8,
26490,4,
26490,6,
26491,4,
26491,6,
26491,14,
26492,5,
26492,11,
26492,13,
26492,10,
26493, The (Fourth Man,
26493, The (Fourth Man,
26493, The (Fourth Man,
26494,7,
26495,8,
26495,1,
26495,4,
26496,4,
26496,7,
26496,12,
26497,7,
26497,6,
26498,7,
26501,4,
26501,6,
26504,8,
26504,1,
26504,3,
26504,9,
26504,12,
26504,10,
26505,4,
26507,7,
26507,10,
26509,4,
26509,7,
26509,6,
26509,13,
26512, The (1984),
26512, The (1984),
26512, The (1984),
26513, The (1984),
26513, The (1984),
26513, The (1984),
26513, The (1984),
26514,4,
26514,7,
26514,6,
26519,4,
26519,7,
26520,7,
26520,6,
26521,4,
26521,7,
26521,6,
26523, Deadly Night (1984),
26523, Deadly Night (1984),
26524, The (1984),
26526,8,
26526,4,
26527,4,
26527,7,
26529,1,
26529,2,
26529,3,
26529,4,
26530,8,
26530,1,
26530,5,
26532,4,
26536,4,
26536,7,
26538,4,
26538,7,
26538,6,
26539,7,
26540,11,
26544,4,
26544,7,
26546,4,
26546,5,
26546,11,
26547,8,
26547,4,
26547,9,
26547,10,
26550,7,
26551,8,
26553,2,
26553,3,
26554, The (1985),
26554, The (1985),
26554, The (1985),
26555,4,
26558, The (1985),
26558, The (1985),
26558, The (1985),
26558, The (1985),
26559,8,
26559,7,
26559,10,
26560, The (Tuntematon sotilas) (1985),
26560, The (Tuntematon sotilas) (1985),
26561,7,
26561,6,
26562,7,
26564,7,
26564,15,
26565,1,
26565,2,
26565,3,
26565,4,
26566, The (1986),
26566, The (1986),
26567,4,
26569,8,
26569,7,
26569,11,
26569,13,
26569,10,
26571,4,
26574,4,
26574,7,
26577,4,
26577,6,
26578, The (Offret - Sacraficatio) (1986),
26580, The (1986),
26580, The (1986),
26580, The (1986),
26581,16,
26582,8,
26582,7,
26582,13,
26585, A (Ying hung boon sik) (1986),
26585, A (Ying hung boon sik) (1986),
26585, A (Ying hung boon sik) (1986),
26587, The (Dekalog) (1989),
26587, The (Dekalog) (1989),
26587, The (Dekalog) (1989),
26589,8,
26589,4,
26589,6,
26593,8,
26593,4,
26593,13,
26599, La) (1987),
26599, La) (1987),
26599, La) (1987),
26600,8,
26600,7,
26600,10,
26602,8,
26602,1,
26602,7,
26603,5,
26603,11,
26603,13,
26603,10,
26606, A (Sinnui yauwan) (1987),
26606, A (Sinnui yauwan) (1987),
26606, A (Sinnui yauwan) (1987),
26606, A (Sinnui yauwan) (1987),
26608,9,
26608,7,
26610,7,
26611, The (1987),
26612, A (Ying hung boon sik II) (1987),
26612, A (Ying hung boon sik II) (1987),
26612, A (Ying hung boon sik II) (1987),
26613,7,
26613,6,
26615,8,
26615,4,
26616,1,
26616,7,
26617,16,
26622,7,
26628,9,
26628,11,
26628,12,
26628,10,
26629,4,
26629,11,
26629,13,
26630,15,
26631,2,
26631,5,
26631,12,
26634,7,
26638,9,
26638,7,
26638,11,
26638,10,
26641,8,
26641,7,
26643,5,
26643,11,
26644,7,
26645,4,
26647, A (1988),
26662,1,
26662,2,
26662,3,
26662,7,
26662,5,
26663,9,
26663,6,
26663,10,
26670,7,
26672,7,
26675,8,
26675,4,
26675,9,
26676,4,
26677,10,
26680,4,
26680,15,
26680,6,
26681,8,
26681,7,
26681,14,
26682,8,
26682,4,
26684,4,
26684,11,
26685, The (1990),
26686,4,
26686,5,
26688,8,
26688,9,
26688,7,
26689,7,
26690,1,
26690,3,
26691,4,
26691,7,
26694,7,
26695, The (1990),
26696,8,
26698,9,
26698,10,
26699,7,
26700,4,
26700,9,
26702, The (1990),
26702, The (1990),
26702, The (1990),
26703,4,
26703,7,
26704,9,
26704,7,
26704,10,
26707,4,
26707,7,
26708,7,
26708,14,
26710, Roxy Carmichael (1990),
26710, Roxy Carmichael (1990),
26712,16,
26713,7,
26713,6,
26714,7,
26717,7,
26717,11,
26719,7,
26720,7,
26720,10,
26723,9,
26723,7,
26723,10,
26726,4,
26728,7,
26729,16,
26731,9,
26731,7,
26731,10,
26732,4,
26734, A (1991),
26736,8,
26736,9,
26736,10,
26737,9,
26737,7,
26738, The (1991),
26738, The (1991),
26741,4,
26741,5,
26741,6,
26744,7,
26745,4,
26745,7,
26745,6,
26746,8,
26746,9,
26746,7,
26746,10,
26749,7,
26749,5,
26750,1,
26750,7,
26750,18,
26751,4,
26751,7,
26752,7,
26755,8,
26755,9,
26756,7,
26757,4,
26757,7,
26757,6,
26758,7,
26758,6,
26759,7,
26760,7,
26760,6,
26762,16,
26764,8,
26764,5,
26764,13,
26764,10,
26764,14,
26765,8,
26765,4,
26765,6,
26766, The (Balanta) (1992),
26766, The (Balanta) (1992),
26769,4,
26769,7,
26770,7,
26774,4,
26774,11,
26775,4,
26775,15,
26775,6,
26776,1,
26776,2,
26776,4,
26776,5,
26776,6,
26777, Il) (1992),
26778,4,
26782, The (1992),
26782, The (1992),
26784,9,
26784,7,
26788, The (Qiu Ju da guan si) (1992),
26788, The (Qiu Ju da guan si) (1992),
26791,7,
26791,6,
26791,10,
26791,14,
26792,8,
26792,1,
26792,3,
26792,4,
26793,4,
26796, A (Un coeur en hiver) (1992),
26796, A (Un coeur en hiver) (1992),
26797,16,
26801,8,
26802,7,
26803,4,
26803,7,
26804,7,
26804,18,
26809, The (a.k.a. The Baby of Macon) (1993),
26812,7,
26813,7,
26815,4,
26815,7,
26818, The (Fong Sai Yuk juk jaap) (1993),
26818, The (Fong Sai Yuk juk jaap) (1993),
26818, The (Fong Sai Yuk juk jaap) (1993),
26819,8,
26819,13,
26822,7,
26822,14,
26825,1,
26825,4,
26825,7,
26826,16,
26826,15,
26827,1,
26827,4,
26828,8,
26828,3,
26828,4,
26831, The (1993),
26831, The (1993),
26834,8,
26834,1,
26834,13,
26838, The (1993),
26838, The (1993),
26840,8,
26840,4,
26840,9,
26840,7,
26841,4,
26842,8,
26842,1,
26842,4,
26842,7,
26843,4,
26843,6,
26850,7,
26851,8,
26851,9,
26851,7,
26851,10,
26858,2,
26858,12,
26858,10,
26861,4,
26861,13,
26863,7,
26865,8,
26865,7,
26868,4,
26868,6,
26870,4,
26871,4,
26871,6,
26873, Tatiana (Pidä huivista kiinni,
26875, A (Pura formalità,
26875, A (Pura formalità,
26875, A (Pura formalità,
26875, A (Pura formalità,
26880,4,
26886, The (a.k.a. Bodyguard from Beijing,
26889,4,
26889,11,
26898, The (Gonin) (1995),
26898, The (Gonin) (1995),
26898, The (Gonin) (1995),
26901,1,
26901,18,
26903,2,
26903,7,
26903,6,
26908, The (1995),
26908, The (1995),
26908, The (1995),
26911,8,
26911,4,
26911,9,
26914,16,
26915,4,
26915,7,
26925,4,
26925,11,
26925,15,
26925,18,
26933,16,
26938, The (Jägarna) (1996),
26938, The (Jägarna) (1996),
26939,4,
26939,7,
26940, The (1996),
26941, Pretty Flame (Lepa sela lepo gore) (1996),
26941, Pretty Flame (Lepa sela lepo gore) (1996),
26944,4,
26944,7,
26944,6,
26945,8,
26945,9,
26945,7,
26945,10,
26947,9,
26947,10,
26949,7,
26962,9,
26962,7,
26962,10,
26964,4,
26965, The (1997),
26965, The (1997),
26966, The (1997),
26968,7,
26968,15,
26969,8,
26969,1,
26969,9,
26969,10,
26970,9,
26970,7,
26970,10,
26974,7,
26975,8,
26975,9,
26976,4,
26976,7,
26978,9,
26978,7,
26978,10,
26980,4,
26980,7,
26980,15,
26980,6,
26981,8,
26981,9,
26981,10,
26982,7,
26985,8,
26985,13,
26989,8,
26989,9,
26989,7,
26989,6,
26991,8,
26991,4,
26991,9,
26991,7,
26994, The (Rien ne va plus) (1997),
26994, The (Rien ne va plus) (1997),
26994, The (Rien ne va plus) (1997),
26996,10,
26998, Supermasochist (1997),
27003,8,
27003,11,
27003,13,
27004,11,
27004,10,
27004,18,
27005, The (1998),
27005, The (1998),
27005, The (1998),
27005, The (1998),
27006,7,
27011,4,
27011,6,
27016, The (Dead Man's Curve) (1998),
27016, The (Dead Man's Curve) (1998),
27016, The (Dead Man's Curve) (1998),
27016, The (Dead Man's Curve) (1998),
27016, The (Dead Man's Curve) (1998),
27018,8,
27018,9,
27020,7,
27020,6,
27022,8,
27022,9,
27022,10,
27027,1,
27027,7,
27027,5,
27031,7,
27032,8,
27032,1,
27032,4,
27032,13,
27032,10,
27033, The (Riget II) (1997),
27033, The (Riget II) (1997),
27033, The (Riget II) (1997),
27040,9,
27040,7,
27044,4,
27044,7,
27050,8,
27050,4,
27067, The (1998),
27067, The (1998),
27070, A (1998),
27073,4,
27073,9,
27073,10,
27077,9,
27077,7,
27078,7,
27081,7,
27087,7,
27087,11,
27093, The (La classe de neige) (1998),
27093, The (La classe de neige) (1998),
27094,7,
27095, The (Dong) (1998),
27095, The (Dong) (1998),
27096,7,
27109,8,
27109,9,
27109,7,
27109,10,
27112, The (Häjyt) (1999),
27112, The (Häjyt) (1999),
27124,7,
27124,10,
